snapshot_date,warehouse_id,product_id,opening_stock_tons,stock_in_tons,stock_out_tons,closing_stock_tons,holding_cost_per_ton_inr,warehouse_capacity_tons,reorder_point_tons
2024-03-04,1,5,10911.2,1066.7,982.7,10995.2,31.6,42037,8407.4
2024-03-11,1,5,10995.2,1609.1,1652.0,10952.3,19.49,42037,8407.4
2024-03-18,1,5,10952.3,1735.6,1817.8,10870.1,19.83,42037,8407.4
2024-03-25,1,5,10870.1,1473.3,1372.8,10970.6,28.52,42037,8407.4
2024-04-01,1,5,10970.6,1388.7,1424.0,10935.3,35.9,42037,8407.4
2024-04-08,1,5,10935.3,1770.5,1660.9,11044.9,18.44,42037,8407.4
2024-04-15,1,5,11044.9,1404.3,1293.6,11155.6,23.39,42037,8407.4
2024-04-22,1,5,11155.6,1046.9,933.7,11268.8,36.52,42037,8407.4
2024-04-29,1,5,11268.8,2009.4,2011.0,11267.2,20.73,42037,8407.4
2024-05-06,1,5,11267.2,611.0,575.4,11302.8,35.97,42037,8407.4
2024-05-13,1,5,11302.8,1167.8,1194.4,11276.2,36.49,42037,8407.4
2024-05-20,1,5,11276.2,726.9,836.5,11166.6,39.25,42037,8407.4
2024-05-27,1,5,11166.6,1455.7,1345.7,11276.6,39.0,42037,8407.4
2024-06-03,1,5,11276.6,1734.9,1751.9,11259.6,32.26,42037,8407.4
2024-06-10,1,5,11259.6,1678.4,1488.4,11449.6,21.1,42037,8407.4
2024-06-17,1,5,11449.6,1783.0,1608.0,11624.6,25.9,42037,8407.4
2024-06-24,1,5,11624.6,1527.7,1651.6,11500.7,19.94,42037,8407.4
2024-07-01,1,5,11500.7,618.5,613.0,11506.2,19.14,42037,8407.4
2024-07-08,1,5,11506.2,1406.9,1461.5,11451.6,18.15,42037,8407.4
2024-07-15,1,5,11451.6,974.8,909.7,11516.7,26.33,42037,8407.4
2024-07-22,1,5,11516.7,1819.2,1662.1,11673.8,35.53,42037,8407.4
2024-07-29,1,5,11673.8,1719.9,1601.4,11792.3,30.54,42037,8407.4
2024-08-05,1,5,11792.3,1130.9,1302.1,11621.1,39.45,42037,8407.4
2024-08-12,1,5,11621.1,1945.8,1850.4,11716.5,32.17,42037,8407.4
2024-08-19,1,5,11716.5,1286.2,1464.4,11538.3,25.03,42037,8407.4
2024-08-26,1,5,11538.3,1182.0,1086.3,11634.0,31.31,42037,8407.4
2024-09-02,1,5,11634.0,1122.8,1183.9,11572.9,36.79,42037,8407.4
2024-09-09,1,5,11572.9,1926.0,1760.6,11738.3,26.7,42037,8407.4
2024-09-16,1,5,11738.3,1347.2,1318.2,11767.3,22.22,42037,8407.4
2024-09-23,1,5,11767.3,1139.6,1142.6,11764.3,32.75,42037,8407.4
2024-09-30,1,5,11764.3,1143.5,1275.7,11632.1,27.35,42037,8407.4
2024-10-07,1,5,11632.1,1447.8,1385.1,11694.8,36.78,42037,8407.4
2024-10-14,1,5,11694.8,955.0,938.2,11711.6,27.18,42037,8407.4
2024-10-21,1,5,11711.6,1814.7,1631.5,11894.8,28.5,42037,8407.4
2024-10-28,1,5,11894.8,1616.2,1900.1,11610.9,38.07,42037,8407.4
2024-11-04,1,5,11610.9,1576.2,1770.7,11416.4,32.86,42037,8407.4
2024-11-11,1,5,11416.4,1522.4,1334.0,11604.8,24.7,42037,8407.4
2024-11-18,1,5,11604.8,1509.3,1499.0,11615.1,22.86,42037,8407.4
2024-11-25,1,5,11615.1,1941.3,1809.4,11747.0,29.97,42037,8407.4
2024-12-02,1,5,11747.0,2288.7,2029.0,12006.7,36.0,42037,8407.4
2024-12-09,1,5,12006.7,937.3,838.2,12105.8,24.73,42037,8407.4
2024-12-16,1,5,12105.8,1716.4,1502.4,12319.8,23.08,42037,8407.4
2024-12-23,1,5,12319.8,1034.7,935.9,12418.6,18.29,42037,8407.4
2024-12-30,1,5,12418.6,855.5,902.2,12371.9,34.24,42037,8407.4
2025-01-06,1,5,12371.9,1346.8,1391.3,12327.4,38.21,42037,8407.4
2025-01-13,1,5,12327.4,1900.6,1827.8,12400.2,25.48,42037,8407.4
2025-01-20,1,5,12400.2,1856.0,2004.5,12251.7,38.81,42037,8407.4
2025-01-27,1,5,12251.7,1126.1,1027.4,12350.4,38.11,42037,8407.4
2025-02-03,1,5,12350.4,901.6,981.2,12270.8,19.73,42037,8407.4
2025-02-10,1,5,12270.8,1158.1,1158.0,12270.9,19.89,42037,8407.4
2025-02-17,1,5,12270.9,827.2,847.0,12251.1,21.96,42037,8407.4
2025-02-24,1,5,12251.1,1746.2,1844.4,12152.9,19.02,42037,8407.4
2025-03-03,1,5,12152.9,802.5,851.8,12103.6,21.21,42037,8407.4
2025-03-10,1,5,12103.6,861.2,944.3,12020.5,27.21,42037,8407.4
2025-03-17,1,5,12020.5,1472.2,1420.0,12072.7,38.01,42037,8407.4
2025-03-24,1,5,12072.7,1531.3,1683.5,11920.5,27.88,42037,8407.4
2025-03-31,1,5,11920.5,1755.1,1726.5,11949.1,21.73,42037,8407.4
2025-04-07,1,5,11949.1,1655.0,1820.7,11783.4,25.57,42037,8407.4
2025-04-14,1,5,11783.4,1954.2,1713.0,12024.6,37.59,42037,8407.4
2025-04-21,1,5,12024.6,2051.6,2117.2,11959.0,27.59,42037,8407.4
2025-04-28,1,5,11959.0,844.2,851.2,11952.0,35.17,42037,8407.4
2025-05-05,1,5,11952.0,666.4,704.7,11913.7,38.36,42037,8407.4
2025-05-12,1,5,11913.7,824.9,878.4,11860.2,38.57,42037,8407.4
2025-05-19,1,5,11860.2,1236.2,1124.6,11971.8,24.32,42037,8407.4
2025-05-26,1,5,11971.8,904.9,998.6,11878.1,19.38,42037,8407.4
2025-06-02,1,5,11878.1,1314.4,1235.3,11957.2,29.12,42037,8407.4
2025-06-09,1,5,11957.2,1121.8,1231.0,11848.0,33.04,42037,8407.4
2025-06-16,1,5,11848.0,844.1,981.9,11710.2,39.22,42037,8407.4
2025-06-23,1,5,11710.2,1847.2,2020.3,11537.1,23.25,42037,8407.4
2025-06-30,1,5,11537.1,1415.4,1446.9,11505.6,37.53,42037,8407.4
2024-01-01,2,1,11647.1,799.0,788.0,11658.1,20.49,18476,3695.2
2024-01-08,2,1,11658.1,1289.9,1260.7,11687.3,38.8,18476,3695.2
2024-01-15,2,1,11687.3,1076.3,1030.1,11733.5,18.0,18476,3695.2
2024-01-22,2,1,11733.5,1810.8,1915.9,11628.4,23.3,18476,3695.2
2024-01-29,2,1,11628.4,799.4,736.4,11691.4,19.24,18476,3695.2
2024-02-05,2,1,11691.4,1439.4,1523.7,11607.1,33.65,18476,3695.2
2024-02-12,2,1,11607.1,1900.1,2037.7,11469.5,31.63,18476,3695.2
2024-02-19,2,1,11469.5,1129.2,1126.0,11472.7,19.83,18476,3695.2
2024-02-26,2,1,11472.7,955.9,878.4,11550.2,25.59,18476,3695.2
2024-03-04,2,1,11550.2,547.9,579.0,11519.1,32.73,18476,3695.2
2024-03-11,2,1,11519.1,2246.7,2030.9,11734.9,34.65,18476,3695.2
2024-03-18,2,1,11734.9,2100.4,2004.5,11830.8,29.42,18476,3695.2
2024-03-25,2,1,11830.8,1610.8,1421.4,12020.2,18.05,18476,3695.2
2024-04-01,2,1,12020.2,1520.4,1406.8,12133.8,18.84,18476,3695.2
2024-04-08,2,1,12133.8,2101.8,1905.2,12330.4,29.52,18476,3695.2
2024-04-15,2,1,12330.4,1736.5,1945.0,12121.9,38.75,18476,3695.2
2024-04-22,2,1,12121.9,588.3,683.1,12027.1,29.53,18476,3695.2
2024-04-29,2,1,12027.1,1856.0,1750.9,12132.2,30.1,18476,3695.2
2024-05-06,2,1,12132.2,1902.0,1842.5,12191.7,36.7,18476,3695.2
2024-05-13,2,1,12191.7,907.6,793.1,12306.2,37.38,18476,3695.2
2024-05-20,2,1,12306.2,1963.8,2047.6,12222.4,38.83,18476,3695.2
2024-05-27,2,1,12222.4,730.1,836.0,12116.5,26.77,18476,3695.2
2024-06-03,2,1,12116.5,2366.9,2075.6,12407.8,28.86,18476,3695.2
2024-06-10,2,1,12407.8,1854.3,1833.3,12428.8,20.5,18476,3695.2
2024-06-17,2,1,12428.8,1499.1,1676.7,12251.2,32.44,18476,3695.2
2024-06-24,2,1,12251.2,924.8,995.5,12180.5,32.85,18476,3695.2
2024-07-01,2,1,12180.5,1478.5,1345.2,12313.8,32.97,18476,3695.2
2024-07-08,2,1,12313.8,1178.3,1087.9,12404.2,19.42,18476,3695.2
2024-07-15,2,1,12404.2,1743.1,1805.2,12342.1,24.65,18476,3695.2
2024-07-22,2,1,12342.1,1633.5,1455.7,12519.9,23.65,18476,3695.2
2024-07-29,2,1,12519.9,2312.7,2252.6,12580.0,23.55,18476,3695.2
2024-08-05,2,1,12580.0,1883.4,1759.2,12704.2,29.69,18476,3695.2
2024-08-12,2,1,12704.2,931.3,850.9,12784.6,35.83,18476,3695.2
2024-08-19,2,1,12784.6,2057.6,1911.0,12931.2,26.39,18476,3695.2
2024-08-26,2,1,12931.2,1546.3,1474.9,13002.6,21.65,18476,3695.2
2024-09-02,2,1,13002.6,1476.0,1671.5,12807.1,36.65,18476,3695.2
2024-09-09,2,1,12807.1,908.5,839.9,12875.7,22.88,18476,3695.2
2024-09-16,2,1,12875.7,2301.8,2197.7,12979.8,27.49,18476,3695.2
2024-09-23,2,1,12979.8,745.8,722.6,13003.0,26.32,18476,3695.2
2024-09-30,2,1,13003.0,2175.2,1999.6,13178.6,33.11,18476,3695.2
2024-10-07,2,1,13178.6,1008.1,1117.8,13068.9,28.94,18476,3695.2
2024-10-14,2,1,13068.9,1495.8,1422.0,13142.7,29.72,18476,3695.2
2024-10-21,2,1,13142.7,1494.1,1502.8,13134.0,29.09,18476,3695.2
2024-10-28,2,1,13134.0,1934.0,2145.9,12922.1,18.41,18476,3695.2
2024-11-04,2,1,12922.1,960.8,1018.8,12864.1,31.47,18476,3695.2
2024-11-11,2,1,12864.1,2183.6,2052.4,12995.3,39.96,18476,3695.2
2024-11-18,2,1,12995.3,590.5,651.0,12934.8,19.92,18476,3695.2
2024-11-25,2,1,12934.8,1724.0,1762.6,12896.2,24.85,18476,3695.2
2024-12-02,2,1,12896.2,1306.8,1169.0,13034.0,19.66,18476,3695.2
2024-12-09,2,1,13034.0,1182.7,1182.7,13034.0,27.05,18476,3695.2
2024-12-16,2,1,13034.0,1875.3,1816.7,13092.6,35.61,18476,3695.2
2024-12-23,2,1,13092.6,2028.6,2091.4,13029.8,37.05,18476,3695.2
2024-12-30,2,1,13029.8,1908.5,1722.3,13216.0,28.24,18476,3695.2
2025-01-06,2,1,13216.0,738.1,704.7,13249.4,39.25,18476,3695.2
2025-01-13,2,1,13249.4,2028.4,2264.8,13013.0,28.77,18476,3695.2
2025-01-20,2,1,13013.0,2073.9,2127.2,12959.7,29.4,18476,3695.2
2025-01-27,2,1,12959.7,2316.6,2328.7,12947.6,22.18,18476,3695.2
2025-02-03,2,1,12947.6,704.2,712.5,12939.3,29.32,18476,3695.2
2025-02-10,2,1,12939.3,2386.6,2194.4,13131.5,19.38,18476,3695.2
2025-02-17,2,1,13131.5,1786.1,2051.0,12866.6,18.31,18476,3695.2
2025-02-24,2,1,12866.6,1572.1,1558.2,12880.5,24.96,18476,3695.2
2025-03-03,2,1,12880.5,1593.7,1415.2,13059.0,32.88,18476,3695.2
2025-03-10,2,1,13059.0,1395.0,1234.3,13219.7,21.59,18476,3695.2
2025-03-17,2,1,13219.7,885.0,962.1,13142.6,23.11,18476,3695.2
2025-03-24,2,1,13142.6,734.0,778.4,13098.2,30.07,18476,3695.2
2025-03-31,2,1,13098.2,912.3,1034.3,12976.2,32.31,18476,3695.2
2025-04-07,2,1,12976.2,1419.7,1357.3,13038.6,23.46,18476,3695.2
2025-04-14,2,1,13038.6,2207.7,1933.5,13312.8,23.75,18476,3695.2
2025-04-21,2,1,13312.8,1913.1,1772.2,13453.7,29.95,18476,3695.2
2025-04-28,2,1,13453.7,1080.6,1181.9,13352.4,32.23,18476,3695.2
2025-05-05,2,1,13352.4,1652.4,1500.6,13504.2,19.97,18476,3695.2
2025-05-12,2,1,13504.2,704.3,732.7,13475.8,28.44,18476,3695.2
2025-05-19,2,1,13475.8,1586.5,1794.2,13268.1,30.92,18476,3695.2
2025-05-26,2,1,13268.1,2319.6,2065.8,13521.9,37.79,18476,3695.2
2025-06-02,2,1,13521.9,1777.6,1587.5,13712.0,29.83,18476,3695.2
2025-06-09,2,1,13712.0,932.4,816.4,13828.0,18.06,18476,3695.2
2025-06-16,2,1,13828.0,1041.2,1205.2,13664.0,29.96,18476,3695.2
2025-06-23,2,1,13664.0,1761.1,1691.1,13734.0,21.09,18476,3695.2
2025-06-30,2,1,13734.0,667.3,717.8,13683.5,19.13,18476,3695.2
2024-01-01,2,2,10898.6,1056.4,918.9,11036.1,35.67,18476,3695.2
2024-01-08,2,2,11036.1,1031.0,1070.8,10996.3,38.46,18476,3695.2
2024-01-15,2,2,10996.3,1647.3,1496.1,11147.5,37.02,18476,3695.2
2024-01-22,2,2,11147.5,686.2,802.7,11031.0,23.9,18476,3695.2
2024-01-29,2,2,11031.0,1576.0,1403.9,11203.1,24.79,18476,3695.2
2024-02-05,2,2,11203.1,1885.8,1798.3,11290.6,32.4,18476,3695.2
2024-02-12,2,2,11290.6,1621.5,1615.9,11296.2,32.82,18476,3695.2
2024-02-19,2,2,11296.2,1776.1,1729.7,11342.6,18.86,18476,3695.2
2024-02-26,2,2,11342.6,1358.4,1320.0,11381.0,37.26,18476,3695.2
2024-03-04,2,2,11381.0,498.7,576.8,11302.9,26.09,18476,3695.2
2024-03-11,2,2,11302.9,1736.8,1745.0,11294.7,24.72,18476,3695.2
2024-03-18,2,2,11294.7,1584.7,1582.6,11296.8,30.62,18476,3695.2
2024-03-25,2,2,11296.8,1274.5,1193.9,11377.4,18.34,18476,3695.2
2024-04-01,2,2,11377.4,602.7,571.4,11408.7,18.59,18476,3695.2
2024-04-08,2,2,11408.7,1027.6,1070.5,11365.8,31.5,18476,3695.2
2024-04-15,2,2,11365.8,1874.7,1709.6,11530.9,24.16,18476,3695.2
2024-04-22,2,2,11530.9,938.0,819.8,11649.1,18.96,18476,3695.2
2024-04-29,2,2,11649.1,1553.6,1814.9,11387.8,28.67,18476,3695.2
2024-05-06,2,2,11387.8,1508.9,1519.1,11377.6,30.42,18476,3695.2
2024-05-13,2,2,11377.6,543.5,606.4,11314.7,30.17,18476,3695.2
2024-05-20,2,2,11314.7,1809.1,1783.2,11340.6,28.99,18476,3695.2
2024-05-27,2,2,11340.6,1957.0,2023.9,11273.7,26.48,18476,3695.2
2024-06-03,2,2,11273.7,729.3,672.2,11330.8,19.49,18476,3695.2
2024-06-10,2,2,11330.8,665.1,767.1,11228.8,22.23,18476,3695.2
2024-06-17,2,2,11228.8,1036.9,1202.1,11063.6,27.05,18476,3695.2
2024-06-24,2,2,11063.6,1099.7,1245.1,10918.2,19.21,18476,3695.2
2024-07-01,2,2,10918.2,1036.9,992.1,10963.0,31.36,18476,3695.2
2024-07-08,2,2,10963.0,639.4,728.6,10873.8,22.11,18476,3695.2
2024-07-15,2,2,10873.8,2010.2,1779.7,11104.3,29.48,18476,3695.2
2024-07-22,2,2,11104.3,1652.3,1857.7,10898.9,32.46,18476,3695.2
2024-07-29,2,2,10898.9,1441.8,1464.1,10876.6,34.23,18476,3695.2
2024-08-05,2,2,10876.6,1345.4,1215.4,11006.6,20.99,18476,3695.2
2024-08-12,2,2,11006.6,554.1,575.1,10985.6,20.83,18476,3695.2
2024-08-19,2,2,10985.6,695.9,805.1,10876.4,27.47,18476,3695.2
2024-08-26,2,2,10876.4,1613.2,1586.2,10903.4,25.85,18476,3695.2
2024-09-02,2,2,10903.4,563.3,561.8,10904.9,25.21,18476,3695.2
2024-09-09,2,2,10904.9,871.1,883.9,10892.1,21.74,18476,3695.2
2024-09-16,2,2,10892.1,1127.9,1000.0,11020.0,31.44,18476,3695.2
2024-09-23,2,2,11020.0,2044.4,1968.9,11095.5,20.13,18476,3695.2
2024-09-30,2,2,11095.5,1681.5,1515.2,11261.8,38.08,18476,3695.2
2024-10-07,2,2,11261.8,1218.2,1374.9,11105.1,32.15,18476,3695.2
2024-10-14,2,2,11105.1,660.2,761.7,11003.6,22.66,18476,3695.2
2024-10-21,2,2,11003.6,677.7,689.0,10992.3,38.77,18476,3695.2
2024-10-28,2,2,10992.3,1580.4,1493.3,11079.4,35.68,18476,3695.2
2024-11-04,2,2,11079.4,918.0,898.5,11098.9,33.68,18476,3695.2
2024-11-11,2,2,11098.9,960.2,993.7,11065.4,33.43,18476,3695.2
2024-11-18,2,2,11065.4,1645.0,1716.2,10994.2,31.77,18476,3695.2
2024-11-25,2,2,10994.2,1692.1,1499.2,11187.1,35.32,18476,3695.2
2024-12-02,2,2,11187.1,874.1,842.3,11218.9,39.07,18476,3695.2
2024-12-09,2,2,11218.9,1201.1,1112.6,11307.4,29.86,18476,3695.2
2024-12-16,2,2,11307.4,1234.4,1208.9,11332.9,27.35,18476,3695.2
2024-12-23,2,2,11332.9,1116.3,1035.2,11414.0,29.72,18476,3695.2
2024-12-30,2,2,11414.0,1669.3,1957.9,11125.4,34.93,18476,3695.2
2025-01-06,2,2,11125.4,845.2,783.8,11186.8,37.15,18476,3695.2
2025-01-13,2,2,11186.8,1747.4,1699.6,11234.6,20.7,18476,3695.2
2025-01-20,2,2,11234.6,1862.1,1964.4,11132.3,18.62,18476,3695.2
2025-01-27,2,2,11132.3,599.3,559.3,11172.3,36.33,18476,3695.2
2025-02-03,2,2,11172.3,1755.5,1724.9,11202.9,31.9,18476,3695.2
2025-02-10,2,2,11202.9,1973.1,1880.8,11295.2,25.73,18476,3695.2
2025-02-17,2,2,11295.2,2234.1,1960.3,11569.0,31.81,18476,3695.2
2025-02-24,2,2,11569.0,1617.2,1429.8,11756.4,35.12,18476,3695.2
2025-03-03,2,2,11756.4,875.0,769.3,11862.1,33.94,18476,3695.2
2025-03-10,2,2,11862.1,1681.2,1732.7,11810.6,18.19,18476,3695.2
2025-03-17,2,2,11810.6,956.6,1007.7,11759.5,28.03,18476,3695.2
2025-03-24,2,2,11759.5,1635.5,1660.1,11734.9,26.19,18476,3695.2
2025-03-31,2,2,11734.9,1043.1,965.3,11812.7,35.33,18476,3695.2
2025-04-07,2,2,11812.7,1051.1,1148.4,11715.4,22.84,18476,3695.2
2025-04-14,2,2,11715.4,1725.6,1595.2,11845.8,35.27,18476,3695.2
2025-04-21,2,2,11845.8,2080.7,1933.1,11993.4,28.69,18476,3695.2
2025-04-28,2,2,11993.4,978.0,1016.5,11954.9,24.24,18476,3695.2
2025-05-05,2,2,11954.9,672.0,752.4,11874.5,18.28,18476,3695.2
2025-05-12,2,2,11874.5,987.6,897.4,11964.7,29.82,18476,3695.2
2025-05-19,2,2,11964.7,1109.1,1204.0,11869.8,30.98,18476,3695.2
2025-05-26,2,2,11869.8,1999.9,2095.5,11774.2,36.65,18476,3695.2
2025-06-02,2,2,11774.2,2200.7,2026.3,11948.6,31.01,18476,3695.2
2025-06-09,2,2,11948.6,917.3,1066.6,11799.3,34.2,18476,3695.2
2025-06-16,2,2,11799.3,2173.0,2056.3,11916.0,18.8,18476,3695.2
2025-06-23,2,2,11916.0,785.7,811.8,11889.9,39.76,18476,3695.2
2025-06-30,2,2,11889.9,686.1,725.7,11850.3,30.14,18476,3695.2
2024-01-01,2,3,11045.1,627.8,721.1,10951.8,29.06,18476,3695.2
2024-01-08,2,3,10951.8,823.5,955.5,10819.8,29.04,18476,3695.2
2024-01-15,2,3,10819.8,1647.8,1568.4,10899.2,33.05,18476,3695.2
2024-01-22,2,3,10899.2,1437.0,1325.2,11011.0,19.37,18476,3695.2
2024-01-29,2,3,11011.0,873.7,823.5,11061.2,25.39,18476,3695.2
2024-02-05,2,3,11061.2,769.3,896.5,10934.0,37.11,18476,3695.2
2024-02-12,2,3,10934.0,1508.7,1737.8,10704.9,24.7,18476,3695.2
2024-02-19,2,3,10704.9,760.5,833.8,10631.6,23.68,18476,3695.2
2024-02-26,2,3,10631.6,1000.5,942.1,10690.0,39.34,18476,3695.2
2024-03-04,2,3,10690.0,565.8,597.6,10658.2,32.68,18476,3695.2
2024-03-11,2,3,10658.2,868.1,956.8,10569.5,21.69,18476,3695.2
2024-03-18,2,3,10569.5,1208.8,1350.1,10428.2,20.12,18476,3695.2
2024-03-25,2,3,10428.2,1465.6,1537.7,10356.1,37.68,18476,3695.2
2024-04-01,2,3,10356.1,1055.1,1186.1,10225.1,22.24,18476,3695.2
2024-04-08,2,3,10225.1,1493.9,1683.0,10036.0,24.94,18476,3695.2
2024-04-15,2,3,10036.0,1029.0,897.7,10167.3,39.44,18476,3695.2
2024-04-22,2,3,10167.3,1310.2,1423.1,10054.4,21.94,18476,3695.2
2024-04-29,2,3,10054.4,504.8,581.3,9977.9,38.7,18476,3695.2
2024-05-06,2,3,9977.9,1165.7,1281.7,9861.9,35.19,18476,3695.2
2024-05-13,2,3,9861.9,595.1,591.1,9865.9,22.31,18476,3695.2
2024-05-20,2,3,9865.9,981.8,1068.7,9779.0,21.0,18476,3695.2
2024-05-27,2,3,9779.0,1877.2,1667.2,9989.0,28.85,18476,3695.2
2024-06-03,2,3,9989.0,1384.4,1520.4,9853.0,26.73,18476,3695.2
2024-06-10,2,3,9853.0,683.9,781.5,9755.4,27.33,18476,3695.2
2024-06-17,2,3,9755.4,1537.7,1432.5,9860.6,27.75,18476,3695.2
2024-06-24,2,3,9860.6,1098.1,1065.2,9893.5,38.53,18476,3695.2
2024-07-01,2,3,9893.5,668.1,687.7,9873.9,37.92,18476,3695.2
2024-07-08,2,3,9873.9,1303.3,1198.0,9979.2,28.18,18476,3695.2
2024-07-15,2,3,9979.2,1892.1,1693.8,10177.5,27.81,18476,3695.2
2024-07-22,2,3,10177.5,525.7,515.5,10187.7,22.49,18476,3695.2
2024-07-29,2,3,10187.7,810.5,828.0,10170.2,27.9,18476,3695.2
2024-08-05,2,3,10170.2,1414.9,1646.4,9938.7,24.49,18476,3695.2
2024-08-12,2,3,9938.7,1362.0,1313.9,9986.8,24.99,18476,3695.2
2024-08-19,2,3,9986.8,681.5,730.4,9937.9,37.63,18476,3695.2
2024-08-26,2,3,9937.9,834.4,836.5,9935.8,38.73,18476,3695.2
2024-09-02,2,3,9935.8,722.0,649.7,10008.1,34.35,18476,3695.2
2024-09-09,2,3,10008.1,1284.5,1132.0,10160.6,19.64,18476,3695.2
2024-09-16,2,3,10160.6,1488.3,1636.8,10012.1,25.79,18476,3695.2
2024-09-23,2,3,10012.1,659.0,659.9,10011.2,21.72,18476,3695.2
2024-09-30,2,3,10011.2,722.6,832.6,9901.2,24.71,18476,3695.2
2024-10-07,2,3,9901.2,745.3,706.0,9940.5,32.04,18476,3695.2
2024-10-14,2,3,9940.5,1428.7,1357.0,10012.2,20.27,18476,3695.2
2024-10-21,2,3,10012.2,834.4,778.9,10067.7,28.61,18476,3695.2
2024-10-28,2,3,10067.7,1151.4,1328.1,9891.0,26.5,18476,3695.2
2024-11-04,2,3,9891.0,1118.8,1057.8,9952.0,38.07,18476,3695.2
2024-11-11,2,3,9952.0,1338.1,1240.9,10049.2,32.16,18476,3695.2
2024-11-18,2,3,10049.2,1848.9,1691.2,10206.9,23.44,18476,3695.2
2024-11-25,2,3,10206.9,904.8,805.3,10306.4,31.14,18476,3695.2
2024-12-02,2,3,10306.4,1184.8,1117.7,10373.5,24.2,18476,3695.2
2024-12-09,2,3,10373.5,1622.5,1609.1,10386.9,37.16,18476,3695.2
2024-12-16,2,3,10386.9,1288.6,1388.5,10287.0,39.24,18476,3695.2
2024-12-23,2,3,10287.0,1136.5,1052.5,10371.0,23.62,18476,3695.2
2024-12-30,2,3,10371.0,1158.2,1080.9,10448.3,33.32,18476,3695.2
2025-01-06,2,3,10448.3,1958.4,1797.8,10608.9,25.13,18476,3695.2
2025-01-13,2,3,10608.9,1938.5,1721.1,10826.3,38.99,18476,3695.2
2025-01-20,2,3,10826.3,1914.6,1808.6,10932.3,35.51,18476,3695.2
2025-01-27,2,3,10932.3,1387.9,1467.3,10852.9,35.95,18476,3695.2
2025-02-03,2,3,10852.9,845.9,863.7,10835.1,25.56,18476,3695.2
2025-02-10,2,3,10835.1,854.5,784.2,10905.4,28.38,18476,3695.2
2025-02-17,2,3,10905.4,1293.2,1292.4,10906.2,33.17,18476,3695.2
2025-02-24,2,3,10906.2,794.9,794.7,10906.4,23.73,18476,3695.2
2025-03-03,2,3,10906.4,1669.3,1923.0,10652.7,38.42,18476,3695.2
2025-03-10,2,3,10652.7,543.4,615.6,10580.5,37.94,18476,3695.2
2025-03-17,2,3,10580.5,1345.3,1420.1,10505.7,30.94,18476,3695.2
2025-03-24,2,3,10505.7,654.0,752.2,10407.5,19.08,18476,3695.2
2025-03-31,2,3,10407.5,800.5,885.7,10322.3,26.87,18476,3695.2
2025-04-07,2,3,10322.3,1630.8,1692.5,10260.6,26.77,18476,3695.2
2025-04-14,2,3,10260.6,772.9,674.1,10359.4,21.2,18476,3695.2
2025-04-21,2,3,10359.4,1103.8,973.6,10489.6,28.01,18476,3695.2
2025-04-28,2,3,10489.6,1049.1,985.5,10553.2,18.73,18476,3695.2
2025-05-05,2,3,10553.2,991.6,968.3,10576.5,39.8,18476,3695.2
2025-05-12,2,3,10576.5,1929.6,1859.2,10646.9,25.48,18476,3695.2
2025-05-19,2,3,10646.9,1462.1,1293.7,10815.3,32.68,18476,3695.2
2025-05-26,2,3,10815.3,856.7,750.5,10921.5,37.85,18476,3695.2
2025-06-02,2,3,10921.5,894.1,853.9,10961.7,37.32,18476,3695.2
2025-06-09,2,3,10961.7,971.9,862.3,11071.3,21.96,18476,3695.2
2025-06-16,2,3,11071.3,1209.5,1067.6,11213.2,38.83,18476,3695.2
2025-06-23,2,3,11213.2,660.0,594.6,11278.6,33.26,18476,3695.2
2025-06-30,2,3,11278.6,1821.1,1842.1,11257.6,39.59,18476,3695.2
2024-01-01,2,4,12261.3,1783.5,1823.5,12221.3,26.63,18476,3695.2
2024-01-08,2,4,12221.3,813.3,937.6,12097.0,37.83,18476,3695.2
2024-01-15,2,4,12097.0,1560.5,1533.8,12123.7,25.44,18476,3695.2
2024-01-22,2,4,12123.7,1722.5,1772.0,12074.2,35.81,18476,3695.2
2024-01-29,2,4,12074.2,673.8,729.0,12019.0,24.24,18476,3695.2
2024-02-05,2,4,12019.0,668.7,637.4,12050.3,33.44,18476,3695.2
2024-02-12,2,4,12050.3,1360.9,1250.1,12161.1,38.98,18476,3695.2
2024-02-19,2,4,12161.1,1864.8,1772.7,12253.2,27.89,18476,3695.2
2024-02-26,2,4,12253.2,1399.3,1494.3,12158.2,23.37,18476,3695.2
2024-03-04,2,4,12158.2,645.6,649.3,12154.5,22.95,18476,3695.2
2024-03-11,2,4,12154.5,1472.3,1346.2,12280.6,26.08,18476,3695.2
2024-03-18,2,4,12280.6,1109.9,1127.9,12262.6,28.9,18476,3695.2
2024-03-25,2,4,12262.6,1079.2,1047.8,12294.0,18.64,18476,3695.2
2024-04-01,2,4,12294.0,1453.8,1391.6,12356.2,28.26,18476,3695.2
2024-04-08,2,4,12356.2,1962.6,2189.2,12129.6,27.97,18476,3695.2
2024-04-15,2,4,12129.6,1195.6,1066.6,12258.6,21.95,18476,3695.2
2024-04-22,2,4,12258.6,1411.1,1443.9,12225.8,38.18,18476,3695.2
2024-04-29,2,4,12225.8,1482.1,1497.5,12210.4,30.9,18476,3695.2
2024-05-06,2,4,12210.4,1495.5,1739.8,11966.1,23.43,18476,3695.2
2024-05-13,2,4,11966.1,940.6,965.0,11941.7,30.68,18476,3695.2
2024-05-20,2,4,11941.7,2058.7,2018.9,11981.5,21.99,18476,3695.2
