shipment_id,shipment_date,route_id,origin_id,destination_id,product_id,supplier_id,quantity_tons,distance_km,fuel_cost_inr,freight_cost_inr,handling_cost_inr,planned_delivery_date,actual_delivery_date,delay_days,demurrage_cost_inr,shipment_status,transport_mode_id
195,2024-10-01,15,2,10,5,6,2015.4,225,8711.4,6179.63,106139.98,2024-10-03,2024-10-04,1.0,36709.66,Delivered,3
196,2024-01-12,4,10,8,5,3,3499.9,1052,63134.81,88744.1,197615.17,2024-01-14,2024-01-14,0.0,0.0,Delivered,2
197,2024-10-01,4,10,8,3,8,279.4,1052,5533.53,8277.2,8825.66,2024-10-03,2024-10-03,0.0,0.0,Delivered,2
198,2024-10-17,4,10,8,4,8,3382.7,1052,67520.51,97647.53,153667.35,2024-10-19,2024-10-20,1.0,87624.02,Delivered,2
199,2024-02-02,4,10,8,3,3,2563.9,1052,47328.59,78374.6,124439.63,2024-02-04,2024-02-06,2.0,82984.38,Delivered,2
200,2024-07-11,4,10,8,2,8,750.7,1052,14525.0,19661.57,39275.1,2024-07-13,2024-07-13,0.0,0.0,Delivered,2
201,2024-04-04,15,2,10,1,7,487.5,225,2024.88,4798.45,17880.15,2024-04-06,2024-04-07,1.0,12260.67,Delivered,1
202,2025-03-25,15,2,10,1,2,1084.7,225,4839.74,11666.59,51733.91,2025-03-27,2025-03-27,0.0,0.0,Delivered,1
203,2025-05-08,15,2,10,3,6,1955.4,225,8699.64,5627.69,56575.48,2025-05-10,2025-05-15,5.0,277917.18,Delivered,3
204,2024-06-11,2,12,3,1,5,2454.2,92,3923.83,10564.47,88975.96,2024-06-13,2024-06-15,2.0,102404.36,Delivered,1
205,2024-03-06,4,10,8,2,3,1176.0,1052,22610.97,29243.96,55490.52,2024-03-08,2024-03-08,0.0,0.0,Delivered,2
206,2024-12-20,4,10,8,5,3,449.7,1052,9089.2,11096.97,26685.84,2024-12-22,2024-12-22,0.0,0.0,Delivered,2
207,2024-01-10,15,2,10,2,5,1053.2,225,4215.17,10693.46,55474.92,2024-01-12,2024-01-12,0.0,0.0,Delivered,1
208,2024-11-23,15,2,10,1,6,2239.4,225,9529.73,7123.56,85073.61,2024-11-25,2024-11-29,4.0,279689.56,Delivered,3
209,2024-12-28,4,10,8,4,5,2522.2,1052,50706.44,127502.63,116021.09,2024-12-30,2024-12-30,0.0,0.0,Delivered,1
210,2024-08-24,15,2,10,3,5,3452.6,225,14908.85,40817.47,94191.96,2024-08-26,2024-08-30,4.0,412166.71,Delivered,1
211,2024-05-30,4,10,8,2,5,2869.5,1052,53210.08,141050.51,140516.88,2024-06-01,2024-06-02,1.0,61400.73,Delivered,1
212,2025-01-04,4,10,8,1,5,1577.2,1052,31154.81,72777.64,91744.84,2025-01-06,2025-01-06,0.0,0.0,Delivered,1
213,2024-11-07,4,10,8,3,7,3126.9,1052,60382.73,164881.83,90903.51,2024-11-09,2024-11-09,0.0,0.0,Delivered,1
214,2024-10-28,4,10,8,5,3,1430.7,1052,28263.81,35521.77,81584.64,2024-10-30,2024-10-31,1.0,41325.4,Delivered,2
215,2024-07-06,15,2,10,1,2,1246.5,225,5328.37,14472.73,66927.56,2024-07-08,2024-07-09,1.0,19709.87,Delivered,1
216,2024-04-20,15,2,10,4,1,2762.1,225,11526.81,27909.49,122322.96,2024-04-22,2024-04-26,4.0,310254.51,Delivered,1
217,2024-11-26,4,10,8,1,8,2746.3,1052,56317.53,74513.19,129454.53,2024-11-28,2024-11-28,0.0,0.0,Delivered,2
218,2025-03-12,12,4,11,1,8,1525.2,852,24338.4,34360.54,66347.83,2025-03-14,2025-03-14,0.0,0.0,Delivered,2
219,2025-06-10,15,2,10,5,6,3410.6,225,15628.97,11468.03,139183.15,2025-06-12,2025-06-13,1.0,108075.37,Delivered,3
220,2024-09-28,20,8,15,3,8,1434.4,834,22301.61,28239.81,57135.92,2024-09-30,2024-10-01,1.0,28611.21,Delivered,2
221,2024-11-14,15,2,10,1,2,2939.8,225,13027.88,33159.89,89962.48,2024-11-16,2024-11-16,0.0,0.0,Delivered,1
222,2024-10-28,4,10,8,3,7,1610.5,1052,31815.8,76870.37,66361.52,2024-10-30,2024-10-30,0.0,0.0,Delivered,1
223,2024-01-05,15,2,10,3,6,2771.8,225,10948.1,8787.91,92167.87,2024-01-07,2024-01-08,1.0,71507.94,Delivered,3
224,2024-09-06,4,10,8,4,7,847.2,1052,16361.74,47737.2,22863.67,2024-09-08,2024-09-13,5.0,96849.93,Delivered,1
225,2025-05-19,24,5,14,1,3,701.7,1718,24248.48,33341.18,28303.54,2025-05-21,2025-05-21,0.0,0.0,Delivered,2
226,2024-10-28,4,10,8,2,7,1653.2,1052,32659.35,77049.26,66818.56,2024-10-30,2024-10-30,0.0,0.0,Delivered,1
227,2024-09-06,15,2,10,4,6,3205.8,225,13520.6,10559.72,140897.31,2024-09-08,2024-09-11,3.0,300418.12,Delivered,3
228,2025-03-10,3,8,7,4,6,3179.3,1058,63197.89,52374.7,126717.48,2025-03-12,2025-03-14,2.0,98938.11,Delivered,3
229,2025-04-03,4,10,8,3,2,3308.8,1052,68914.39,161012.37,115286.76,2025-04-05,2025-04-05,0.0,0.0,Delivered,1
230,2024-03-08,15,2,10,4,1,3426.6,225,13503.76,39703.42,91927.19,2024-03-10,2024-03-10,0.0,0.0,Delivered,1
231,2025-06-04,15,2,10,3,6,1611.1,225,7180.2,5675.89,51642.94,2025-06-06,2025-06-11,5.0,168304.54,Delivered,3
232,2024-10-02,4,10,8,1,2,1450.5,1052,27683.51,78612.13,79242.99,2024-10-04,2024-10-04,0.0,0.0,Delivered,1
233,2024-07-17,19,15,7,1,6,1851.9,1063,35672.97,26022.47,73029.76,2024-07-19,2024-07-23,4.0,147147.65,Delivered,3
234,2025-04-23,15,2,10,2,6,1094.8,225,5006.15,3797.08,40940.88,2025-04-25,2025-04-27,2.0,62889.3,Delivered,3
235,2025-03-02,4,10,8,1,5,3318.8,1052,67197.63,156397.37,151362.32,2025-03-04,2025-03-04,0.0,0.0,Delivered,1
236,2024-10-29,12,4,11,1,7,2028.5,852,31901.54,94837.22,83065.84,2024-10-31,2024-10-31,0.0,0.0,Delivered,1
237,2024-11-11,4,10,8,1,8,1035.1,1052,20617.82,26944.95,54507.99,2024-11-13,2024-11-13,0.0,0.0,Delivered,2
238,2024-11-11,15,2,10,4,6,3391.6,225,14743.77,11447.38,95487.58,2024-11-13,2024-11-18,5.0,368852.19,Delivered,3
239,2024-07-03,4,10,8,4,2,1279.8,1052,25155.2,72318.8,44036.58,2024-07-05,2024-07-09,4.0,87750.31,Delivered,1
240,2025-05-17,4,10,8,3,2,909.5,1052,19131.25,49407.14,40149.86,2025-05-19,2025-05-19,0.0,0.0,Delivered,1
241,2024-01-23,15,2,10,2,5,2813.8,225,10912.46,28845.82,94200.38,2024-01-25,2024-01-25,0.0,0.0,Delivered,1
242,2025-01-17,17,5,14,1,8,1849.9,1079,39007.29,56390.59,76296.41,2025-01-19,2025-01-19,0.0,0.0,Delivered,2
243,2024-04-10,15,2,10,3,6,2490.9,225,10178.41,7146.7,85053.91,2024-04-12,2024-04-14,2.0,87052.17,Delivered,3
244,2024-12-19,24,5,14,4,1,3402.7,1718,109190.42,271716.81,88570.02,2024-12-22,2024-12-25,3.0,165330.63,Delivered,1
245,2025-03-08,15,2,10,2,6,923.8,225,4103.32,3132.68,44405.58,2025-03-10,2025-03-14,4.0,63050.37,Delivered,3
246,2024-03-22,15,2,10,2,6,2364.4,225,9223.03,6840.94,138423.49,2024-03-24,2024-03-26,2.0,129912.41,Delivered,3
247,2024-08-02,15,2,10,5,6,3350.8,225,14194.99,9994.53,156342.79,2024-08-04,2024-08-08,4.0,298133.72,Delivered,3
248,2025-01-15,4,10,8,1,8,3082.1,1052,62785.92,94849.43,182809.75,2025-01-17,2025-01-17,0.0,0.0,Delivered,2
249,2024-06-19,4,10,8,5,3,2350.3,1052,45245.47,64193.41,125690.24,2024-06-21,2024-06-21,0.0,0.0,Delivered,2
250,2024-04-29,4,10,8,2,1,2486.4,1052,48296.7,122290.56,110658.42,2024-05-01,2024-05-01,0.0,0.0,Delivered,1
251,2024-03-16,15,2,10,1,5,955.2,225,3890.14,9838.57,44703.15,2024-03-18,2024-03-18,0.0,0.0,Delivered,1
252,2024-10-03,4,10,8,3,5,1028.0,1052,20437.47,58823.18,40591.38,2024-10-05,2024-10-05,0.0,0.0,Delivered,1
253,2024-06-03,4,10,8,3,8,393.2,1052,7587.49,11931.6,19158.77,2024-06-05,2024-06-07,2.0,13444.39,Delivered,2
254,2024-06-05,15,2,10,1,7,2480.7,225,10354.59,28868.93,75976.16,2024-06-07,2024-06-11,4.0,317223.32,Delivered,1
255,2024-07-29,4,10,8,1,3,695.1,1052,13185.97,19606.27,17720.74,2024-07-31,2024-07-31,0.0,0.0,Delivered,2
256,2024-08-01,4,10,8,5,8,1514.5,1052,29122.34,46563.16,86997.21,2024-08-03,2024-08-03,0.0,0.0,Delivered,2
257,2024-04-20,15,2,10,5,6,3325.6,225,13878.41,11673.22,148458.69,2024-04-22,2024-04-23,1.0,107347.95,Delivered,3
258,2024-03-06,15,2,10,1,6,646.6,225,2714.93,2077.09,21420.96,2024-03-08,2024-03-12,4.0,85233.82,Delivered,3
259,2025-03-13,4,10,8,1,3,2517.8,1052,49453.66,71371.75,134795.45,2025-03-15,2025-03-15,0.0,0.0,Delivered,2
260,2024-02-17,1,7,13,4,7,1392.7,746,17653.91,44910.98,46562.13,2024-02-19,2024-02-19,0.0,0.0,Delivered,1
261,2024-11-11,4,10,8,1,5,844.4,1052,16819.33,41185.13,49109.7,2024-11-13,2024-11-13,0.0,0.0,Delivered,1
262,2024-09-22,15,2,10,2,6,2607.4,225,11434.78,8607.01,119132.5,2024-09-24,2024-09-29,5.0,278816.81,Delivered,3
263,2025-01-19,15,2,10,1,6,1617.2,225,7150.16,5211.46,45156.32,2025-01-21,2025-01-24,3.0,112617.39,Delivered,3
264,2024-08-18,4,10,8,2,8,890.7,1052,17507.21,26282.39,52756.11,2024-08-20,2024-08-21,1.0,20365.44,Delivered,2
265,2025-02-15,15,2,10,5,7,3288.6,225,14790.91,37191.97,148644.1,2025-02-17,2025-02-17,0.0,0.0,Delivered,1
266,2024-02-23,4,10,8,4,8,969.0,1052,18544.06,27458.96,49862.62,2024-02-25,2024-02-26,1.0,17569.83,Delivered,2
267,2025-04-11,4,10,8,2,1,3435.4,1052,72646.79,174528.0,150045.8,2025-04-13,2025-04-15,2.0,238374.7,Delivered,1
268,2025-03-16,25,15,14,1,2,3428.9,363,24293.48,68543.64,110984.09,2025-03-18,2025-03-18,0.0,0.0,Delivered,1
269,2025-02-26,4,10,8,3,1,2901.6,1052,59837.67,166283.72,90107.85,2025-02-28,2025-03-04,4.0,252819.89,Delivered,1
270,2025-04-22,4,10,8,1,3,347.2,1052,7277.02,10586.28,9621.2,2025-04-24,2025-04-24,0.0,0.0,Delivered,2
271,2025-02-05,4,10,8,1,7,2670.8,1052,52570.62,145846.73,132128.11,2025-02-07,2025-02-07,0.0,0.0,Delivered,1
272,2024-05-21,15,2,10,4,6,2182.8,225,9011.56,6696.91,74446.7,2024-05-23,2024-05-28,5.0,191402.34,Delivered,3
273,2025-05-26,19,15,7,3,8,1300.1,1063,28358.77,38855.29,49624.22,2025-05-28,2025-05-28,0.0,0.0,Delivered,2
274,2025-01-22,24,5,14,1,7,3316.0,1718,111308.8,274775.13,163969.58,2025-01-25,2025-01-26,1.0,78928.75,Delivered,1
275,2024-12-20,4,10,8,5,7,2840.9,1052,57419.39,138376.11,112724.4,2024-12-22,2024-12-23,1.0,45124.33,Delivered,1
276,2025-02-24,4,10,8,1,3,1132.6,1052,23022.7,30075.68,41714.25,2025-02-26,2025-02-26,0.0,0.0,Delivered,2
277,2024-05-19,15,2,10,1,7,2927.0,225,12237.43,32503.23,126503.86,2024-05-21,2024-05-22,1.0,95750.96,Delivered,1
278,2024-12-06,4,10,8,5,1,3075.5,1052,59488.25,149134.37,113999.85,2024-12-08,2024-12-11,3.0,181303.06,Delivered,1
279,2024-05-01,15,2,10,2,2,2417.7,225,9982.37,29871.93,77570.79,2024-05-03,2024-05-03,0.0,0.0,Delivered,1
280,2025-01-18,15,2,10,5,6,2154.5,225,9834.35,7023.61,59556.55,2025-01-20,2025-01-24,4.0,227802.59,Delivered,3
281,2025-04-04,4,10,8,2,8,2692.6,1052,55092.87,75665.35,70513.5,2025-04-06,2025-04-06,0.0,0.0,Delivered,2
282,2024-12-30,15,2,10,2,7,2259.1,225,9801.37,26848.32,109331.72,2025-01-01,2025-01-03,2.0,78071.84,Delivered,1
283,2024-03-22,4,10,8,5,8,2261.6,1052,40332.75,58964.47,91997.73,2024-03-24,2024-03-24,0.0,0.0,Delivered,2
284,2025-04-07,4,10,8,5,1,2157.3,1052,45318.4,106218.46,81916.47,2025-04-09,2025-04-12,3.0,179582.25,Delivered,1
285,2024-03-15,12,4,11,2,7,2403.7,852,34593.15,103392.18,80039.93,2024-03-17,2024-03-17,0.0,0.0,Delivered,1
286,2025-04-10,6,13,14,3,6,1567.6,482,14571.14,10341.69,82183.94,2025-04-12,2025-04-18,6.0,191491.78,Delivered,3
287,2025-03-16,15,2,10,1,6,737.4,225,3284.17,2641.83,35354.22,2025-03-18,2025-03-21,3.0,74058.93,Delivered,3
288,2024-01-05,15,2,10,4,5,3253.8,225,12851.91,36195.7,157466.89,2024-01-07,2024-01-07,0.0,0.0,Delivered,1
289,2024-06-05,25,15,14,5,7,3314.8,363,21987.21,54403.21,100816.18,2024-06-07,2024-06-11,4.0,212757.72,Delivered,1
290,2025-03-15,25,15,14,1,3,2950.1,363,20635.42,29846.46,94454.22,2025-03-17,2025-03-17,0.0,0.0,Delivered,2
291,2025-02-18,8,3,5,3,5,1410.2,119,3190.12,8915.97,81633.45,2025-02-20,2025-02-20,0.0,0.0,Delivered,1
292,2025-05-25,4,10,8,1,5,2613.0,1052,56052.76,134832.94,79680.27,2025-05-27,2025-05-28,1.0,53143.63,Delivered,1
293,2024-07-21,15,2,10,2,5,2666.9,225,11054.48,28236.84,110776.37,2024-07-23,2024-07-24,1.0,45641.73,Delivered,1
294,2024-04-01,24,5,14,2,8,3219.3,1718,99637.47,138399.76,164184.87,2024-04-03,2024-04-04,1.0,77850.63,Delivered,2
295,2024-01-05,4,10,8,3,5,1569.7,1052,28353.41,76840.41,39374.8,2024-01-07,2024-01-08,1.0,35886.9,Delivered,1
296,2024-04-29,4,10,8,2,8,2682.8,1052,52111.64,78732.13,129732.27,2024-05-01,2024-05-01,0.0,0.0,Delivered,2
297,2025-06-13,4,10,8,4,1,1243.3,1052,25557.92,61342.48,39991.08,2025-06-15,2025-06-23,8.0,210033.98,Delivered,1
298,2024-08-22,3,8,7,1,7,1995.7,1058,39566.36,114996.51,110447.39,2024-08-24,2024-08-26,2.0,105214.93,Delivered,1
299,2025-03-13,15,2,10,2,5,832.8,225,3570.95,8275.33,37859.57,2025-03-15,2025-03-15,0.0,0.0,Delivered,1
300,2025-03-28,4,10,8,1,3,1520.9,1052,31640.33,39142.19,68179.4,2025-03-30,2025-03-30,0.0,0.0,Delivered,2
301,2024-04-24,15,2,10,4,6,2269.1,225,9479.09,6684.63,58566.85,2024-04-26,2024-05-01,5.0,370462.88,Delivered,3
302,2025-03-16,15,2,10,1,6,1934.0,225,8613.5,6510.43,56169.63,2025-03-18,2025-03-20,2.0,127722.03,Delivered,3
303,2024-08-22,15,2,10,2,6,2027.1,225,8673.82,7313.47,59165.1,2024-08-24,2024-08-27,3.0,105455.73,Delivered,3
304,2024-05-29,4,10,8,3,2,1537.4,1052,28116.26,82206.58,69453.09,2024-05-31,2024-05-31,0.0,0.0,Delivered,1
305,2024-07-31,4,10,8,2,7,1839.1,1052,35272.43,96729.39,52950.07,2024-08-02,2024-08-04,2.0,83557.87,Delivered,1
306,2024-11-04,15,2,10,3,7,2067.6,225,8838.3,23832.21,83165.84,2024-11-06,2024-11-08,2.0,120036.68,Delivered,1
307,2024-12-29,15,2,10,3,1,2697.3,225,11883.08,33374.07,142556.13,2024-12-31,2025-01-02,2.0,144387.65,Delivered,1
308,2025-06-17,4,10,8,5,8,823.6,1052,17417.92,24287.46,45961.35,2025-06-19,2025-06-19,0.0,0.0,Delivered,2
309,2024-12-13,15,2,10,3,5,493.1,225,2182.47,5894.93,28604.76,2024-12-15,2024-12-15,0.0,0.0,Delivered,1
310,2024-01-09,4,10,8,1,1,2364.2,1052,43519.69,136296.01,87460.83,2024-01-11,2024-01-16,5.0,232635.38,Delivered,1
311,2025-06-10,15,2,10,3,6,226.1,225,1036.1,798.08,10758.94,2025-06-12,2025-06-16,4.0,21171.28,Delivered,3
312,2025-03-12,4,10,8,5,2,768.2,1052,15509.78,37896.82,27848.98,2025-03-14,2025-03-14,0.0,0.0,Delivered,1
313,2025-04-16,4,10,8,1,8,1632.0,1052,33961.38,41406.81,86053.53,2025-04-18,2025-04-18,0.0,0.0,Delivered,2
314,2025-06-12,12,4,11,1,6,3414.5,852,56361.03,38669.91,94796.38,2025-06-14,2025-06-20,6.0,575981.96,Delivered,3
315,2024-09-16,4,10,8,5,8,2372.7,1052,47185.38,72096.68,113565.96,2024-09-18,2024-09-19,1.0,59466.22,Delivered,2
316,2024-10-12,3,8,7,2,6,1678.8,1058,33297.03,24969.04,43471.84,2024-10-14,2024-10-17,3.0,155481.93,Delivered,3
317,2024-09-02,1,7,13,1,3,2875.3,746,36585.58,52621.85,155103.51,2024-09-04,2024-09-04,0.0,0.0,Delivered,2
318,2025-05-29,4,10,8,1,5,2837.5,1052,60591.49,136369.94,163467.18,2025-05-31,2025-05-31,0.0,0.0,Delivered,1
319,2024-12-09,15,2,10,3,6,726.4,225,3240.45,2582.38,32312.57,2024-12-11,2024-12-12,1.0,22193.45,Delivered,3
320,2024-03-29,3,8,7,3,6,2447.6,1058,46813.26,37788.42,81772.01,2024-03-31,2024-04-05,5.0,254071.35,Delivered,3
321,2024-10-15,15,2,10,3,2,3368.1,225,14232.39,37850.76,193681.68,2024-10-17,2024-10-17,0.0,0.0,Delivered,1
322,2024-10-27,15,2,10,1,7,2237.7,225,9505.33,27596.7,88477.14,2024-10-29,2024-10-29,0.0,0.0,Delivered,1
323,2025-03-31,4,10,8,4,1,2493.0,1052,51083.43,121628.9,118347.38,2025-04-02,2025-04-04,2.0,167756.91,Delivered,1
324,2025-02-07,4,10,8,1,3,567.6,1052,11338.65,14407.92,19296.95,2025-02-09,2025-02-10,1.0,12080.06,Delivered,2
325,2025-04-06,15,2,10,5,6,1864.2,225,8360.64,6380.08,82561.32,2025-04-08,2025-04-10,2.0,101305.33,Delivered,3
326,2024-11-07,15,2,10,4,5,2812.9,225,11862.33,28447.18,137040.5,2024-11-09,2024-11-09,0.0,0.0,Delivered,1
327,2025-04-22,12,4,11,1,6,1004.6,852,16656.91,11524.58,39724.48,2025-04-24,2025-04-28,4.0,96862.39,Delivered,3
328,2024-04-17,15,2,10,3,6,2272.1,225,9198.13,8129.94,120620.71,2024-04-19,2024-04-24,5.0,289596.15,Delivered,3
329,2024-06-02,4,10,8,1,3,717.5,1052,13475.03,20528.15,27018.13,2024-06-04,2024-06-04,0.0,0.0,Delivered,2
330,2024-05-09,4,10,8,1,3,1804.4,1052,34283.21,52283.14,78238.22,2024-05-11,2024-05-11,0.0,0.0,Delivered,2
331,2024-06-22,15,2,10,1,2,2378.5,225,9911.77,27289.68,95002.02,2024-06-24,2024-06-28,4.0,152337.1,Delivered,1
332,2024-09-09,4,10,8,5,2,1582.5,1052,30735.88,76361.18,80837.78,2024-09-11,2024-09-13,2.0,57255.79,Delivered,1
333,2025-04-14,15,2,10,3,5,579.6,225,2557.9,6625.63,26075.66,2025-04-16,2025-04-16,0.0,0.0,Delivered,1
334,2025-01-31,7,10,7,5,4,2183.5,1038,43905.64,46072.49,80806.66,2025-02-03,2025-02-03,0.0,0.0,Delivered,4
335,2024-06-14,15,2,10,5,7,1556.8,225,6383.36,17270.17,67089.1,2024-06-16,2024-06-19,3.0,80126.68,Delivered,1
336,2024-09-18,4,10,8,1,3,1494.9,1052,28742.47,36947.51,52262.34,2024-09-20,2024-09-21,1.0,32033.36,Delivered,2
337,2024-07-26,4,10,8,3,8,1017.6,1052,19532.96,29537.24,36919.82,2024-07-28,2024-07-30,2.0,35399.19,Delivered,2
338,2024-07-06,4,10,8,1,1,816.4,1052,15984.97,42913.37,32572.58,2024-07-08,2024-07-15,7.0,191294.63,Delivered,1
339,2024-02-11,4,10,8,3,7,1707.7,1052,32568.47,90478.1,95842.67,2024-02-13,2024-02-14,1.0,37555.67,Delivered,1
340,2024-09-05,15,2,10,5,6,620.2,225,2662.25,2114.3,32380.79,2024-09-07,2024-09-11,4.0,71631.69,Delivered,3
341,2024-12-03,4,10,8,3,1,3056.2,1052,60442.95,148393.41,90035.89,2024-12-05,2024-12-07,2.0,95589.31,Delivered,1
342,2024-11-07,4,10,8,3,7,237.7,1052,4590.16,10908.62,12536.73,2024-11-09,2024-11-09,0.0,0.0,Delivered,1
343,2024-10-18,4,10,8,2,1,572.5,1052,11373.77,28015.01,25323.28,2024-10-20,2024-10-24,4.0,56239.23,Delivered,1
344,2024-11-04,4,10,8,1,2,317.0,1052,6207.44,15807.86,15900.11,2024-11-06,2024-11-06,0.0,0.0,Delivered,1
345,2024-07-29,15,2,10,4,7,288.3,225,1194.65,2954.09,7773.79,2024-07-31,2024-08-01,1.0,8952.56,Delivered,1
346,2024-06-09,4,10,8,4,2,1872.3,1052,36592.13,106961.09,111698.47,2024-06-11,2024-06-12,1.0,41686.32,Delivered,1
347,2024-11-18,24,5,14,3,1,1785.5,1718,57109.54,160608.36,61761.76,2024-11-21,2024-11-24,3.0,164440.36,Delivered,1
348,2025-02-01,4,10,8,1,8,761.5,1052,15198.43,22518.13,34158.49,2025-02-03,2025-02-03,0.0,0.0,Delivered,2
349,2025-01-13,15,2,10,4,6,2769.9,225,11954.95,9429.08,109375.07,2025-01-15,2025-01-19,4.0,196617.22,Delivered,3
350,2024-05-09,4,10,8,1,8,748.1,1052,14213.74,19403.29,34295.8,2024-05-11,2024-05-11,0.0,0.0,Delivered,2
351,2024-05-27,4,10,8,3,7,1515.2,1052,28712.97,84123.01,90090.62,2024-05-29,2024-05-29,0.0,0.0,Delivered,1
352,2024-02-13,15,2,10,1,5,3396.1,225,13929.39,39909.84,165226.15,2024-02-15,2024-02-15,0.0,0.0,Delivered,1
353,2025-03-11,24,5,14,4,3,983.2,1718,32564.79,41250.7,57556.22,2025-03-13,2025-03-13,0.0,0.0,Delivered,2
354,2024-05-08,15,2,10,1,6,2375.6,225,9902.73,7349.24,127472.76,2024-05-10,2024-05-14,4.0,205403.54,Delivered,3
355,2024-07-24,4,10,8,3,8,1775.5,1052,33535.93,50994.82,52817.39,2024-07-26,2024-07-26,0.0,0.0,Delivered,2
356,2025-06-14,4,10,8,1,3,2780.4,1052,58097.51,78898.25,71810.81,2025-06-16,2025-06-17,1.0,87472.32,Delivered,2
357,2024-01-04,15,2,10,3,7,3331.2,225,13356.45,35196.61,183949.47,2024-01-06,2024-01-06,0.0,0.0,Delivered,1
358,2024-02-01,4,10,8,4,7,1520.2,1052,27835.04,81370.86,77261.37,2024-02-03,2024-02-03,0.0,0.0,Delivered,1
359,2025-04-23,15,2,10,4,6,3357.7,225,15353.63,12031.96,91486.25,2025-04-25,2025-04-28,3.0,265527.11,Delivered,3
360,2024-07-31,13,2,7,1,7,2338.8,428,18634.52,45335.81,115315.2,2024-08-02,2024-08-03,1.0,41975.06,Delivered,1
361,2024-06-28,12,4,11,3,6,2169.7,852,32395.37,28528.7,99158.99,2024-06-30,2024-07-04,4.0,198043.24,Delivered,3
362,2025-02-04,15,2,10,1,1,2005.4,225,8824.63,20490.05,112049.07,2025-02-06,2025-02-10,4.0,153514.64,Delivered,1
363,2024-04-26,15,2,10,2,6,3015.6,225,12947.26,8709.65,125311.05,2024-04-28,2024-05-01,3.0,208713.32,Delivered,3
364,2024-12-20,3,8,7,3,3,3086.7,1058,63095.94,92847.9,79615.38,2024-12-22,2024-12-22,0.0,0.0,Delivered,2
365,2025-01-11,3,8,7,1,1,1819.6,1058,36917.64,104820.08,85887.38,2025-01-13,2025-01-16,3.0,98581.74,Delivered,1
366,2024-05-25,15,2,10,1,6,2763.8,225,11571.61,7913.86,144893.94,2024-05-27,2024-06-02,6.0,329907.63,Delivered,3
367,2024-11-05,4,10,8,1,2,1199.2,1052,24006.0,59335.18,37326.77,2024-11-07,2024-11-07,0.0,0.0,Delivered,1
368,2025-01-15,4,10,8,4,7,3327.2,1052,67778.89,161244.63,130555.06,2025-01-17,2025-01-18,1.0,79379.43,Delivered,1
369,2024-05-25,4,10,8,2,3,2248.1,1052,43094.31,61576.22,90139.03,2024-05-27,2024-05-27,0.0,0.0,Delivered,2
370,2024-04-29,15,2,10,4,6,2666.3,225,11308.89,9127.92,67310.36,2024-05-01,2024-05-03,2.0,130093.95,Delivered,3
371,2025-02-12,15,2,10,5,2,1454.0,225,6501.12,16529.64,50663.0,2025-02-14,2025-02-14,0.0,0.0,Delivered,1
372,2025-06-09,12,4,11,4,8,3363.0,852,55679.25,67379.14,135542.87,2025-06-11,2025-06-12,1.0,58326.9,Delivered,2
373,2024-02-07,4,10,8,4,2,2793.6,1052,51785.93,128838.47,140560.24,2024-02-09,2024-02-09,0.0,0.0,Delivered,1
374,2024-03-27,4,10,8,1,3,1853.8,1052,33259.7,57927.44,77147.67,2024-03-29,2024-03-29,0.0,0.0,Delivered,2
375,2024-12-21,9,11,3,1,7,2241.0,941,38649.29,100594.77,111427.48,2024-12-23,2024-12-23,0.0,0.0,Delivered,1
376,2024-07-20,4,10,8,1,5,1868.1,1052,36204.71,106427.9,81639.95,2024-07-22,2024-07-25,3.0,90401.5,Delivered,1
377,2024-06-11,13,2,7,1,1,304.4,428,2374.72,6748.99,14269.92,2024-06-13,2024-06-20,7.0,67187.52,Delivered,1
378,2025-06-16,15,2,10,3,6,1127.2,225,5042.82,4062.65,29438.41,2025-06-18,2025-06-23,5.0,104888.55,Delivered,3
379,2024-01-22,4,10,8,2,3,3280.2,1052,60753.9,99502.19,135285.74,2024-01-24,2024-01-24,0.0,0.0,Delivered,2
380,2024-01-21,1,7,13,1,8,298.1,746,3794.74,5216.59,14812.85,2024-01-23,2024-01-24,1.0,7737.53,Delivered,2
381,2025-01-12,4,10,8,1,8,2457.7,1052,49399.93,75453.31,87182.12,2025-01-14,2025-01-15,1.0,78378.09,Delivered,2
382,2024-12-06,15,2,10,2,5,2893.4,225,12220.31,30493.28,172877.91,2024-12-08,2024-12-08,0.0,0.0,Delivered,1
383,2025-01-29,15,2,10,3,6,2711.1,225,11750.86,7735.55,75286.22,2025-01-31,2025-02-05,5.0,311308.45,Delivered,3
384,2025-04-29,4,10,8,2,3,1153.2,1052,23119.63,32809.31,43379.87,2025-05-01,2025-05-01,0.0,0.0,Delivered,2
385,2025-01-21,15,2,10,1,6,2204.2,225,9696.61,6782.82,60160.26,2025-01-23,2025-01-26,3.0,230418.68,Delivered,3
386,2024-07-30,4,10,8,1,3,3234.8,1052,62898.36,97031.79,175544.96,2024-08-01,2024-08-02,1.0,50675.18,Delivered,2
387,2024-10-28,4,10,8,4,7,1778.0,1052,35124.8,98485.25,56589.85,2024-10-30,2024-10-30,0.0,0.0,Delivered,1
388,2025-01-24,19,15,7,3,2,1345.3,1063,27735.22,65489.12,48779.34,2025-01-26,2025-01-26,0.0,0.0,Delivered,1
389,2024-11-05,3,8,7,4,5,2901.1,1058,58737.93,157942.63,75624.94,2024-11-07,2024-11-07,0.0,0.0,Delivered,1
